Seller ID, Buyer ID, Amount
138058,97818,7
2132,97846,10
14136,97846,6341
14429,97846,71
24261,97846,35
51632,97862,5
117484,97862,14
41360,97999,8
166644,98496,7
124341,98589,5
83103,98653,130
90461,98653,585
95162,98653,7
111245,98653,155
123020,98725,8
30429,98740,2688
122018,99075,49
83138,99132,79
91853,99144,167
4926,99926,5
93917,100201,5
123560,100404,5
46107,100428,14
34149,100484,20
115823,100484,14
149464,101098,20
1549,101305,153
8441,101850,21
707,102041,17
12647,102041,7
47030,102042,8
43761,102125,102
183984,102125,146
45154,102149,6
128428,102378,10
142747,102626,5
37826,102736,15
63361,102879,26
29991,102931,419
179253,102931,16
90391,102947,19
7164,103040,19
25663,103040,28
83103,103040,14
120380,103040,34
91887,103962,18
220850,104020,5
47004,104168,6
21544,104531,156
45409,104531,12
199098,104580,9
206514,104580,5
120380,105112,5
2415,105439,5
109822,106044,321
13548,106561,53
109414,107046,11
7164,107120,16
158238,107120,14
63361,107223,7
36449,108026,9
20342,108518,5
75125,108579,15
90422,108594,29
113482,108886,9
157054,109007,16
96374,109261,14
2591,109339,88
96616,109416,10
107120,109543,67
110790,109543,14
16429,109545,44
106114,109545,17
155511,109545,129
124754,109822,142
12647,109836,24
109414,110815,9
115137,110815,70
2134,110838,67
90461,110889,42
26444,110992,13
81932,111002,51
128428,111202,5
25674,111220,7
141294,111220,20
96616,111245,100
49322,111264,52
72196,111327,42
56462,112164,178
246401,112164,8
76120,112229,92
52454,112445,33
59584,113122,9
222502,113294,9
209432,113318,31
160879,47030,436
20718,47067,19
53599,48057,5
187208,48361,8
96616,48451,24
97440,48530,18
183573,48794,8
55716,48852,7
237145,48951,5
91114,49189,138
123848,49189,7
10491,49237,7
125435,49237,9
7199,49322,5
14136,49322,461
24261,49322,645
40602,49382,340
170476,49746,13
16807,50454,84
172852,50626,112
229759,50626,16
3442,50762,8
6941,50762,30
109545,50763,7
123596,50763,133
126601,50763,6
18216,50764,46
96616,50764,21
75125,50777,1726
50762,50786,6
115828,50789,11
18216,50791,5
8441,50807,10
20433,50807,6
10652,50925,8
123848,51561,15
125840,51561,17
15503,51581,18
6729,51632,50
86038,51632,453
14138,52454,1525
14136,52725,23447
47030,52725,1621
89952,52725,12
95077,52725,11
54805,52813,167
83103,52871,12
140637,53378,23
45304,53411,20
50789,53411,9
8441,53415,7
20433,53415,11
136850,54031,8
120377,54716,14
89195,54786,963
52366,55053,5
91955,55695,15
19976,55716,137
27636,55716,28
67266,55716,74
89323,55822,13
96317,55939,6
19240,56425,5
52857,56425,7
2134,56462,704
87317,56462,203
16169,57516,17
75919,57522,6
13548,57596,10
9058,57645,938
4935,58149,47
16462,58150,61
20507,58150,5
35086,58150,6
9372,58560,186
151827,58707,99
6722,59106,5
43462,59147,47
85940,59630,16
6722,60042,24
19417,60212,72
87359,60515,5
20342,60530,42
83711,60571,30
46208,61102,6
94874,61162,12
15998,62166,14
26409,62741,5
82634,62886,5
39441,62892,5
43761,63361,59
105457,63460,8
13513,63642,6
115136,63642,220
203680,63669,90
25663,63679,101
163591,63679,25
95942,64289,15
193281,64289,18
82486,64319,9
83103,64444,6
27636,64574,392
194922,64643,63
37611,64797,16
62184,64853,29
25663,65158,9
58149,65158,259
40730,65201,16
102149,66035,5
111245,66123,5
249813,66480,6
91037,66662,34
185047,66662,88
189260,66662,11
6722,66860,47
45304,67251,11
52725,67266,29
26444,67289,6
43761,67328,225
87317,67328,109
153834,67505,9
248403,67505,7
24261,67665,1639
47030,67665,259
55716,67879,5
79963,68006,8
46384,68342,10
149440,68808,12
6729,68871,142
193380,69039,7
12599,69700,21
108916,70027,11
206854,70489,11
104110,71061,5
7199,71107,613
3771,71364,558
209432,71489,12
83103,71555,6
117484,71725,10
248285,71924,60
147386,72004,119
6941,73085,195
29189,73085,162
95954,73085,11
29282,73187,41
171687,44421,11
31713,44619,8
68808,44964,13
19976,45015,1065
132850,45056,50
214222,45056,28
115828,45304,8
43379,45354,7
77492,45459,5
155609,45710,9
52725,45829,14
2070,46164,35
51632,46281,13
168914,46692,7
2538,47004,11
46741,47004,59
51387,47004,535
51622,47004,2581
99233,47004,5
166978,47004,166
128413,47030,21
136937,47030,29
187208,47608,6
136360,48445,6
52454,48492,6
20507,48502,18
83103,48794,7
12599,49189,697
20311,49189,3562
170420,49189,895
2134,49322,72
47057,49336,154
63361,49419,313
236090,49419,25
85860,50167,5
13187,50192,465
40730,50259,7
52725,50259,527
35086,50402,35
112073,50413,11
205641,50413,11
8441,50762,16
20433,50762,5
50777,50762,160
109416,50762,61
207759,50762,208
98687,50763,30
52515,50764,5
117484,50764,10
87317,50777,8
50778,50789,5
107120,50789,47
63361,50791,403
145150,50807,65
51205,50925,5
113147,50941,9
85651,51035,5
137002,51035,13
89281,51607,404
194854,51622,28
36449,51632,28
226799,52118,18
60530,52177,7
19976,52454,698
116874,52515,51
3771,52725,2436
39436,52725,13
113147,52813,10
226984,52813,10
45304,52856,385
21762,52857,26
45304,52857,909
99559,53415,5
81083,53704,25
88445,55037,35
44225,55127,7
180080,55536,9
19976,55562,36
122084,55716,11
137002,55716,12
74542,55720,5
21742,55734,153
6941,55739,292
18216,55739,1214
56462,55739,319
97862,55739,117
111245,55739,50
100912,55769,8
10652,55808,7
88954,55932,8
101873,55933,63
114713,55933,25
172600,56487,28
81083,56897,8
50925,58033,11
64289,58149,175
8441,58150,15
27556,58150,7
50777,58150,32
95002,58150,13
195725,58707,6
184346,58984,38
29991,59106,18
47004,59106,34
75125,59106,310
126442,59106,91
78960,59147,11
20378,59435,82
2134,59482,10
52725,59482,76
83103,60212,25
226821,60212,5
19326,60413,60
114768,60413,39
75125,60492,14
128428,60492,7
114648,60515,105
136796,60600,5
180218,60714,8
24424,61206,28
2070,61289,6
43512,61891,7
29991,62064,7
214047,62113,6
137738,62216,17
235388,62781,9
30598,62886,9
105047,63425,8
3375,63691,1352
233041,63691,8
87851,63810,6
223435,64289,71
35151,64319,184
90391,64319,254
13187,64818,2979
74456,65073,25
4555,65158,19
29991,65158,28
122025,65201,5
199422,65565,6
26444,65992,220
8441,66123,9
53712,66381,22
116524,66603,13
196550,66613,7
49189,71364,13
83711,71364,5
86969,71364,7
133462,71529,66
232862,72033,14
73378,72393,5
158238,72455,191
13482,73085,72
45304,73085,29
75125,73085,20
154871,73120,39
194854,73120,201
3259,73378,50
91845,73378,38
12987,73386,12
15159,73705,6
120457,73798,52
147386,73798,270
51632,73831,31
133762,74500,5
189839,74644,31
250155,74644,59
179578,74965,6
12647,74971,70
15503,75125,34
99756,75292,31
83103,75596,10
170476,75596,28
91887,75683,224
9093,75690,5
16567,75690,6
11957,75919,9
232164,76165,44
2072,76394,18
211714,76543,274
118816,76666,18
59584,76761,19
152209,76853,8
8441,77125,6
251989,77185,39
158238,77199,52
2072,77279,21
67101,77419,9
6941,77424,19
96317,77424,280
26501,77483,5
74766,77494,9
707,77962,6
219712,78146,54
80056,79426,24
15503,80056,8
105466,80056,32
128428,81124,146
51561,81471,14
6729,81634,9
14136,81634,14
57596,81634,18
83103,81978,8
18575,82026,28
12520,82167,30
41386,82167,32
58149,82167,24
209020,82167,25
15869,82277,79
52725,82486,37
80197,82486,16
97287,82486,9
13548,83103,601
82998,83108,16
93225,83195,21
19886,83229,181
157195,83279,6
63361,83471,13
19976,83529,212
52454,83529,125
45304,84419,474
127578,85040,5
161457,85053,23
109427,85108,17
183831,85283,8
114648,85293,39
165678,85561,6
29991,85588,16
200192,85699,83
138701,85860,117
85291,85940,18
50777,86019,15
89711,86199,8
63810,86318,52
50791,86681,12
70652,86707,23
45304,86891,66
50789,86891,11
132033,86950,11
85940,86960,12
90522,86960,14
2134,87317,1253
41360,87317,32
49322,87317,192
50762,87317,6
26444,87359,13
66155,87553,53
158238,87614,38
131272,87735,7
41458,87845,65
183342,88013,9
151552,88058,9
128428,88276,9
226821,88281,15
83103,88445,158
93225,88445,8
21526,88652,9
12599,89008,12
123596,89008,55
47033,89281,144
123590,89323,9
163997,89492,45
149945,89501,14
52725,89608,7
50764,89711,129
90779,89901,6
183573,90254,8
40730,90391,351
52725,90391,119
189435,90482,32
112432,90537,6
47004,90768,2166
68808,90768,95
20507,90779,10
85291,90803,26
12599,91114,32
41508,91459,14
97287,91463,5
213054,91584,7
26409,92067,44
74959,92067,19
240541,92409,895
136764,92527,8
93863,92713,18
93075,93086,17
93142,93086,14
207414,93142,594
53712,93316,5
91702,93375,34
83103,93525,5
134923,45409,14
133796,45641,8
100995,45764,11
123596,45902,5
63361,46046,19
21438,46164,163
128428,46388,116
165922,46741,13
19487,47004,109
66381,47004,12
119300,47004,14
125386,47004,80
174745,47004,191
166981,47233,5
27160,47481,17
72364,47481,6
89675,47541,30
88954,48008,5
3160,48162,19
181622,48445,6
241344,48445,5
248403,48445,19
86318,48959,30
93492,49240,41
14138,49322,12
91114,49322,2347
239508,50230,14
63361,50383,35
239403,50383,7
109895,50462,6
217118,50462,5
52725,50587,7
15503,50762,5
19487,50762,15
63361,50762,135
103040,50763,15
209845,50763,15
123284,50777,8
50739,50780,15
59106,50789,19
158238,50791,7
128428,50818,20
33319,50847,50
13097,51110,13
137492,51110,8
75125,51203,13
20194,51321,13
66594,51321,8
11460,51593,12
3771,51632,183
59106,51632,1020
75125,51632,92
77419,51632,9
19504,51651,15
27577,51770,14
50609,52578,17
21097,52643,28
50777,52856,17
10423,52857,5
20228,53378,5
25663,53409,38
75125,53411,7
116874,53415,15
21999,54024,365
35129,54024,45
113060,54024,102
145710,54790,9
93300,55091,9
7199,55621,56
13482,55667,9
20718,55667,16
25663,55667,10
56462,55667,81
11957,55716,9
47030,55716,2073
52454,55716,178
126030,55727,11
128428,55734,10
25714,55769,5
594,55822,28
15159,55933,8
20342,55933,11
88954,55939,32
89561,56425,13
75125,56462,1006
123346,56662,5
113992,57214,5
122018,57586,14
15503,58150,79
19240,58150,56
19487,58150,149
49322,58150,5
240013,58150,7
16182,58560,156
3771,59106,18
12520,59106,17
51632,59106,3016
149149,59375,8
119067,59482,6
17371,59998,14
27850,60212,17
29033,60492,9
59106,60492,14
117369,60515,9
120380,60515,342
156243,60515,11
141316,61059,5
8441,61665,9
83138,61687,59
98687,61687,7
220971,61694,69
240013,61694,7
11593,62113,10
119486,62166,5
65158,62216,57
130199,62226,8
16978,62762,7
182149,62837,24
123785,62886,9
170283,62892,7
125206,63323,27
13513,63361,42
50764,63361,9
94702,63361,113
177941,63361,844
18056,64574,21
34149,64643,197
19487,64959,13
13548,65158,390
47004,65158,169
86412,65158,68
126442,65158,68
104460,66114,7
9058,66243,113
212353,66381,57
14432,66603,8
117606,66862,7
3771,67101,30
57596,67101,16
20311,67266,15
47004,67266,623
15869,67274,138
90461,67328,89
117584,67328,16
209432,67328,9
187208,46229,81
73386,46231,10
91955,46231,209
124526,46333,1506
123940,46388,13
41231,46692,15
100281,46692,5
201882,46692,7
25485,47004,721
44008,47004,25
81634,47004,7
47004,47030,257
91114,47030,32
83711,47599,26
52725,48008,155
41231,48162,5
81083,48382,15
179300,48502,11
129008,48574,5
113992,48813,5
75125,48852,8
207447,48869,7
9501,48986,277
47004,49189,324
104103,49189,75
143297,49189,90
35604,49219,24
149945,49237,7
202588,49240,50
99756,49372,352
51632,49383,51
219712,50088,51
243825,50243,9
88954,50259,45
110790,50259,68
6941,50402,94
122784,50462,6
7526,50567,69
40918,50576,7
158238,50762,173
83138,50763,16
99132,50763,80
99559,50763,139
94702,50764,41
45304,50777,25
88128,50777,127
2134,50786,16
6722,50786,14
123020,50789,57
207759,50789,9
46107,50827,18
47004,51025,40
97287,51035,5
203680,51063,7
101388,51110,18
143297,51110,5
41231,51321,61
209292,51321,33
1761,51387,12
105029,51593,14
13714,51607,246
21377,51607,8
3711,51622,139
15503,52177,11
124129,52327,17
52454,52578,464
170476,52701,14
6941,52725,16
20507,52725,8824
67266,52725,61
257470,52725,26
133462,52812,9
19417,52813,19
227975,52813,11
87317,52856,15
154702,52857,5
15869,52883,53
124788,53378,39
8441,53411,91
1304,53415,15
26444,53415,12
77600,53559,5
26501,53603,22
17625,54024,15
244575,54031,6
112062,54103,12
128408,54117,9
23547,55278,501
15869,55572,54
52857,55695,185
12647,55716,15
101079,55727,5
4555,55739,5
83103,55739,100
85940,55739,60
90461,55739,97
123020,55739,24
109346,55763,19
17371,55933,20
10882,55939,17
90391,55939,48
12520,56462,29
13548,56462,386
43761,56462,13
140780,56462,6
134414,56667,499
16462,57233,11
85588,57522,72
91375,57522,12
88919,57594,6
85699,57645,33
3375,57667,113
206626,57667,21
3771,58149,10
2132,58150,341
14136,58150,8
14429,58150,10
149440,58150,91
594,58560,5178
50259,58628,76
200842,58739,15
140780,59106,9
137023,59176,5
31713,59568,6
110790,59970,7
49322,60042,39
95598,60042,44
116430,60248,14
25490,60515,7
57522,60714,13
236725,60714,7
161980,61077,26
49240,61172,9
20378,61616,14
97595,61616,5
235672,62166,17
53599,62216,29
230058,62216,8
20342,62757,5
26519,62886,7
78743,62892,9
81083,62905,12
90461,63361,40
157054,64574,18
21229,64643,5
40730,64678,16
159060,65073,6
19886,65158,178
182258,65201,108
15869,65780,5
52725,65780,26
147893,66862,7
6722,67101,9
96616,67151,67
47030,67274,42
600,67289,8
99559,67289,8
49189,67665,31
7164,67879,14
43162,67879,9
143888,67879,7
66603,68724,24
178545,68821,5
97134,68949,5
74971,69677,5
97846,69700,48
9310,69826,10
43512,69937,100
45304,70500,12
4678,71351,138
77183,71418,23
154435,71463,5
25861,71925,74
93166,71925,5
100281,71925,14
114817,71925,14
151524,71956,11
89952,72004,54
66594,72455,31
149440,72491,23
158238,72491,6
8441,73085,12
71557,73131,5
94739,73187,12
103485,73334,5
100649,73378,15
146121,73436,9
17698,73696,110
99132,73705,98
198531,73705,58
189442,73718,35
202923,73798,42
47030,73831,627
21229,74566,16
152340,74566,11
4989,74895,19
4555,74924,15
88954,74956,26
51632,74965,17
6941,74971,27
77199,74971,21
97846,74971,342
123020,74971,153
181835,74971,23
90461,75683,227
27000,75913,6
4926,76118,49
52725,76549,5
33587,76653,11
63642,76666,8
40411,77125,14
117606,77125,18
140780,77125,68
37826,77183,9
173531,77183,10
133749,77279,9
18216,77379,37
29189,77379,6
25499,77419,14
12647,77424,27
239000,77868,53
100470,77902,11
194674,78717,8
198087,78864,8
58149,78948,52
128413,78948,5
189839,78960,5
3771,79000,85
43761,79019,65
109414,79021,8
199224,79552,5
132420,79634,5
132363,79639,7
98027,79963,550
95954,79996,5
183852,80107,15
17371,80430,29
161457,81124,9
99559,81627,14
20507,81634,75
88115,81678,5
109339,82167,105
116874,82167,8
104460,82216,20
29144,82277,68
64319,82486,6
111245,82583,24
186499,83003,45
90461,83103,331
17371,83268,7
81932,83529,186
33068,83711,7
100484,83955,18
26501,84182,41
77492,84302,7
15503,84419,148
165922,84419,26
233041,84419,67
77116,84709,8
133749,85006,5
150652,85048,5
86318,85256,7
137868,85283,12
130937,85293,5
64720,85521,11
15869,85559,9
88445,85699,10
92822,85856,5
50777,85940,602
40537,86027,9
6744,86707,6
181455,86707,7
241344,86707,8
122499,86812,5
202975,87191,34
12520,87317,293
123596,87317,13
128428,87317,5
2134,87566,51
94536,87931,13
82998,88020,102
153335,88058,43
208805,88060,5
6941,88816,7
40411,88816,6
41385,88864,15
159660,89195,14
220066,89470,14
12640,89501,18
41762,89501,6
16429,82614,5
50425,82614,5
119840,82875,7
25674,83003,29
96616,83103,9
80197,83219,25
84419,83219,27
29168,83229,47
52725,83529,46
63361,83775,5
40730,83879,19
58150,83955,9
69737,84025,7
19976,84302,52
50777,84419,26
162427,84419,25
16259,84884,68
128428,85053,45
112086,85060,5
25663,85108,151
83103,85108,12
100484,85283,89
61206,85293,7
137234,85492,14
6729,85684,28
45304,85684,24
14432,85712,7
42193,85940,213
158238,86412,416
170642,86412,186
66603,86707,11
35151,86807,162
149440,86891,20
93225,87087,26
15869,87655,13
65158,87963,29
234658,88058,84
115828,88128,7
123020,88224,28
186595,88445,8
40730,88652,182
7164,88802,9
115516,88873,16
185680,88873,5
102149,89114,11
41762,89250,6
247716,89498,7
29991,89561,20
50587,89608,15
52725,89952,132
57661,89952,461
20311,90391,104
52857,90422,8
116874,90422,31
14915,90461,46
85291,91058,99
18216,91375,7
147131,91413,9
44035,91414,20
11141,91584,8
25674,91791,38
73378,91845,8
83103,91853,26
116874,91887,22
240941,91955,56
27850,91989,23
219108,92047,8
11141,92527,13
6729,93086,18
239403,93142,6
115241,93225,18
12552,93316,8
116874,93316,6
12640,93703,10
21464,93835,13
